tutorials/lol-article-2.md,https://cool.devo.build/tutorials/lol-article-2,https://developer.oracle.com/tutorials/lol-article-2/
tutorials/lol-article-3.md,https://cool.devo.build/tutorials/lol-article-3,https://developer.oracle.com/tutorials/lol-article-3/
tutorials/oci-shell-bastion-MySQL.md,https://cool.devo.build/tutorials/oci-shell-bastion-MySQL,https://developer.oracle.com/tutorials/oci-shell-bastion-mysql/
tutorials/create-modern-data-lake-oci-readme.md,https://cool.devo.build/tutorials/create-modern-data-lake-oci-readme,https://developer.oracle.com/tutorials/create-modern-data-lake-oci-readme/
tutorials/flexible-load-balancers-oke.md,https://cool.devo.build/tutorials/flexible-load-balancers-oke,https://developer.oracle.com/tutorials/flexible-load-balancers-oke/
tutorials/call-a-function-api-oci-clouddev.md,https://cool.devo.build/tutorials/call-a-function-api-oci-clouddev,https://developer.oracle.com/tutorials/call-a-function-api-oci-clouddey/
tutorials/cassandra-cloud.md,https://cool.devo.build/tutorials/cassandra-cloud,https://developer.oracle.com/tutorials/cassandra-cloud/
tutorials/helm-repository-chartmuseum-object.md,https://cool.devo.build/tutorials/helm-repository-chartmuseum-object,https://developer.oracle.com/tutorials/helm-repository-chartmuseum-object/
tutorials/deploy-a-node-express-application.md,https://cool.devo.build/tutorials/deploy-a-node-express-application,https://developer.oracle.com/tutorials/deploy-a-node-express-application/
tutorials/deploy-moodle-on-OCI-with-mds.md,https://cool.devo.build/tutorials/deploy-moodle-on-OCI-with-mds,https://developer.oracle.com/tutorials/deploy-moodle-on-oci-with-mds/
tutorials/deploying-joomla-on-oci-and-mds.md,https://cool.devo.build/tutorials/deploying-joomla-on-oci-and-mds,https://developer.oracle.com/tutorials/deploying-joomla-on-oci-and-mds/
tutorials/matamo-with-oci-mds.md,https://cool.devo.build/tutorials/matamo-with-oci-mds,https://developer.oracle.com/tutorials/matamo-with-oci-mds/
tutorials/microsoft-sql-to-mds.md,https://cool.devo.build/tutorials/microsoft-sql-to-mds,https://developer.oracle.com/tutorials/microsoft-sql-to-mds/
tutorials/extending-terraform-oke-helm-chart.md,https://cool.devo.build/tutorials/extending-terraform-oke-helm-chart,https://developer.oracle.com/tutorials/extending-terraform-oke-helm-chart/
tutorials/polyglot-application-observability.md,https://cool.devo.build/tutorials/polyglot-application-observability,https://developer.oracle.com/tutorials/polyglot-application-observability/
tutorials/ocimonitoring-w-steampipe-prometheus-grafana.md,https://cool.devo.build/tutorials/ocimonitoring-w-steampipe-prometheus-grafana,https://developer.oracle.com/tutorials/ocimonitoring-w-steampipe-prometheus-grafana/
tutorials/oci-iac-framework/index.md,https://cool.devo.build/tutorials/oci-iac-framework/,https://developer.oracle.com/tutorials/oci-iac-framework/
tutorials/oci-iac-framework/getting-started-with-oci-intro.md,https://cool.devo.build/tutorials/oci-iac-framework/getting-started-with-oci-intro,https://developer.oracle.com/tutorials/oci-iac-framework/getting-started-with-oci-intro/
tutorials/oci-iac-framework/getting-started-with-oci-step-1-provider.md,https://cool.devo.build/tutorials/oci-iac-framework/getting-started-with-oci-step-1-provider,https://developer.oracle.com/tutorials/oci-iac-framework/getting-started-with-oci-step-1-provider/
tutorials/oci-iac-framework/getting-started-with-oci-step-2-base.md,https://cool.devo.build/tutorials/oci-iac-framework/getting-started-with-oci-step-2-base,https://developer.oracle.com/tutorials/oci-iac-framework/getting-started-with-oci-step-2-base/
tutorials/oci-iac-framework/getting-started-with-oci-step-3-database-infrastructure.md,https://cool.devo.build/tutorials/oci-iac-framework/getting-started-with-oci-step-3-database-infrastructure,https://developer.oracle.com/tutorials/oci-iac-framework/getting-started-with-oci-step-3-database-infrastructure/
tutorials/oci-iac-framework/getting-started-with-oci-step-4-app-infrastructure.md,https://cool.devo.build/tutorials/oci-iac-framework/getting-started-with-oci-step-4-app-infrastructure,https://developer.oracle.com/tutorials/oci-iac-framework/getting-started-with-oci-step-4-app-infrastructuree/
tutorials/oci-iac-framework/getting-started-with-oci-step-5-workload-deployment.md,https://cool.devo.build/tutorials/oci-iac-framework/getting-started-with-oci-step-5-workload-deployment,https://developer.oracle.com/tutorials/oci-iac-framework/getting-started-with-oci-step-5-workload-deployment/
tutorials/oci-iac-framework/getting-started-with-oci-step-6-governance.md,https://cool.devo.build/tutorials/oci-iac-framework/getting-started-with-oci-step-6-governance,https://developer.oracle.com/tutorials/oci-iac-framework/getting-started-with-oci-step-6-governance/
tutorials/coherence-micronaut-sock-shop.md,https://cool.devo.build/tutorials/coherence-micronaut-sock-shop,https://developer.oracle.com/tutorials/coherence-micronaut-sock-shopp/
tutorials/nodejs-sendmail-oci.md,https://cool.devo.build/tutorials/nodejs-sendmail-oci,https://developer.oracle.com/tutorials/nodejs-sendmail-ocii/
tutorials/tracing-node-js-micro-service-oci.md,https://cool.devo.build/tutorials/tracing-node-js-micro-service-oci,https://developer.oracle.com/tutorials/tracing-node-js-micro-service-oci/
tutorials/steampipe/steampipe-intro.md,https://cool.devo.build/tutorials/steampipe/steampipe-intro,https://developer.oracle.com/tutorials/steampipe/steampipe-intro/
tutorials/steampipe/index.md,https://cool.devo.build/tutorials/steampipe/,https://developer.oracle.com/tutorials/steampipe/
proxima-safe/proxima-overview.md,https://cool.devo.build/proxima-safe/proxima-overview,https://developer.oracle.com/proxima-safe/proxima-overvieww/
